"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"1OO59cAJ9hfvfFd4_QwE7A","-pRqFkHfBUWNW8AgDJVrHQ","yL79wjr-9wa6X1BtRbiIhQ",1,2,0,0,"Scheduled a consult with this firm, was 20 minutes late. Thank god it was just a phone consult. Receptionist was rude and didn't seem to value my time. No apology was given for the tardiness. Told her that i was going to look elsewhere and she said ok and hung up. 

Maybe they don't care about clients for traffic tickets. If i had been given an apology or felt like they actually cared, i would have continued with them. 

Let's see if they respond to this review.","2018-03-23 14:53:12"
"NeU5Iwq9bKKvBWq9WOQUVQ","UwYjcHCY4ImQ87A76JzL_A","KZe5kpIHWVuJl6WgNYzceg",4,1,0,0,"Great little hole in the wall for breakfast.  Had the Greek omelette and hash browns, everything was cooked to my specifications and came out fast.  Great portion size for the money as well.","2017-07-08 20:44:17"
"ecUcPI5YzXT23UQTMYPoxw","BfWNe9ijuguuznV8s5OWjQ","rjuWz_AD3WfXJc03AhIO_w",4,1,1,1,"Awesome experience! I love how the audience is an integral part of the performance. These actors are hilarious and are great with handling the oddest of suggestions. I also won a free ticket by volunterring to go on stage and I believe they do this every show so if you want a chance to win- volunteer.

If you want to try something different on a Friday night this is a good activity. 
There is street parking available, public transporation near by, and it's in a good area if you want to get food/drinks before or after the show. 

4 stars only because of the small venue and the chairs are kind of uncomfortable.","2015-04-28 19:17:49"
"d_yOERCL2ItoveedoJ6KGw","ETyu4_RFoZNYGYFXk0KuFg","nSSoWHnmdkTRj8MA3Gj4AA",5,2,0,0,"Yummy! Yummy! Yummy! I enjoyed my yummy rolled oreo ice cream!! I would definitely return and recommend!","2018-07-18 02:08:02"
"s7xHF-DxUkkLfPbd_wx02A","LGLnX9YkbkZxe61qZndoBA","ixPTo6Hum7nNZ7A4VPhTXg",2,0,0,0,"Pretzels were good. Place is nice with lots of TVs and a fireplace. Apps are 5 dollars at happy hour. Ordered the turkey sandwich- so boring. Don't order it!  Didnt eat it but was charged for it anyways. Grilled cheese came with meat. Waitress took forever to take our drink order and then bring to us. 4 waitresses hanging out right next to our table while we sat with no drinks for at least 10 min ( place was empty). Our waitress had tables inside and out- made no sense how they did their stations.  Friendly waitress- she aeemed to be doing her best. I would go for drinks and apps but not a meal. Still waiting for a spoon for our tomato soup/ paste.","2013-12-30 21:24:44"
"ZM06Lz3qYBd93bw8oBFcMw","0ZmNWorn7JcmEbvVCjPLrg","8uF-bhJFgT4Tn6DTb27viA",2,0,0,0,"I'm not sure what the hype is about for this place. Ordered two donuts, two sliders, waffle cheese fries and iced tea. The donuts were nothing to write home about, didn't taste particularly fresh and there weren't many options to chose from. Most of the ones in the delicious looking yelp pics were not available. I went around 12pm so perhaps coming in the morning you may have a better experience. 

 The sliders were good, a little pricey at $3.25 a pop when two definitely aren't going to fill you up. The waffle fries themselves were pretty good, stay away from the cheese sauce though. It was waaay too thick and just had an odd consistency overall. It tasted like the time I tried to make homemade nacho cheese sauce at home, it had a roux consistency but for my personal tastes, didn't pair well with the fries or even taste particularly cheesy.

Not worth the price in my opinion but I did enjoy the atmosphere.","2017-08-29 20:02:15"
"erPqMaINk4NZuTcX4Ip-QA","Um5bfs5DH6eizgjH3xZsvg","Zc38kNMGlzhG1sivxyXeMA",3,2,1,1,"It's been a while since I've visited BayWalk... that I call it BayWalk tells you just how long it's been.

Re-branded the Sundial, it city center has undergone an overhaul and is quite lovely! From its open air design, to its stunning sundial sculpture with dolphins surrounding it's base, you can tell that there's been a small fortune sunk into the over haul and its well worth it. 

High end shops line the promenade, A lot of restaurants have decided to populate this popular destination and of course Locale Market has finally opened, this means more foot traffic! This it certainly is a good thing for Down Town St. Pete.","2015-03-19 02:25:58"
"bR6_hXLNFu9rc17w7TL5HA","5bLLmemHQsPJ4wXGku13OQ","j8JOZvfeHEfUWq3gEz6ABQ",4,0,0,0,"Loved this place and Bywater. interesting music, neat food and wine choices. Seating is a huge pain in the ass. Not enough room and it is that fighting over a seat thing I hate. No idea how they fix that, I guess you have to show up at 5pm and wait.","2018-02-12 20:08:59"
"F7wmHiu8XnfiEVKn52_Sbg","pg1oRwosaepgPNQ-VLQilw","EIPtYLEUDohjmbYYj3xT8g",5,0,0,0,"Was great here, explained everything in detail, I thought my brakes were bad, told them they were squeaking, they explained that it was normal part of the wear and that my brakes were fine and didn't need to be replaced. Will be going back here in the future for all of our auto mechanic needs.","2015-07-19 18:09:09"
"vV1ZblZuYGZvuE15qiF7_w","4wFZgzj4DXB3Mn7Q1WLhXg","ZH-D4qbLggBSvwpF0zXrQQ",3,1,0,2,"I was in the market, this cold March morning, for a hot tasty and filling breakfast- The Original Pancake House did NOT disappoint!!  As per my usual, this review gets three stars. Not because there was anything lackluster about my experience, but because it gives me an opportunity to return in the future and perhaps add more stars.
I arrived during a lull in morning service. This was great because I did not feel the need to rush through looking around, and taking in the menu which has many choices on it. My server Christine was appropriately welcoming and perky-and when I told her it was my first visit she was of course more than happy to answer any questions I might have and give me plenty of time to make my selection. I finally settled on the Irish omelette which contains corn beef hash and cheddar cheese, and because my omelette had potatoes with in it I elected for pancakes as my side paying an additional two dollars to upgrade to one of the many options of pancakes beyond buttermilk. I chose Pecan. 
As I waited for my order, I took a few pictures, checked Facebook, and took time to enjoy the steaming hot cup of coffee that had been placed before me. Their coffee mugs are delightfully original, and if not for the fact that I already own enough coffee mugs to caffeinate a small nation I likely would have purchased a mug on my way out. The coffee brand here is Boyds, brewed fresh and strong. A tip here, if you prefer your coffee a little on the later side, be sure to ask for cream and be prepared to send it down just a touch. 
The interior of The Original  Pancake House is a bit Spartan, however it is warmly painted and still manages to be welcoming. I cannot say as much for the chairs, they are the hard straight back wouldn't variety that don't invite for any prolonged resting of the buttocks .  With tile floors, and large windows the space was, at least this morning, a bit on the chilly side which made me glad that I had opted to leave my hoodie on.
When Christine brought my food, I literally said wow out loud, actually I believe the actual word was wowzers! It is well known by anyone who spends any time with me that I am a big eater, however those of you with a more shall we say, normal size stomach should be prepared to take home a doggy bag. My pecan pancakes were beautifully golden brown and dusted with powdered sugar served on a separate plate from my Irish omelette. I was also left with a small picture of warmed syrup. At first glance my omelette definitely appeared to be overcooked, because it was. However given that it was jampacked with corn beef hash and cheddar cheese it is obvious that the extra cooking time was required. When Christine set down my plate I thought it first it may have been a mistake because this omelette didn't look like any other I have ever eaten, it looked more like a small loaf of sourdough bread. Not because of the color but because of the size . other than my omelette being a bit dry on the edges and of course being a little bit overcooked the only other issue I had is that the way the omelette have been folded I manually had to move melted cheese on to the corn beef once I cut into it in order to blend the flavors together. When I return again to eat here I will see if A different kind omelette comes from the kitchen in the same manner.
As the restaurant begin to fill, I watched the graceful ballet of servers busters and the hostess getting folks welcomed seated and served. My coffee cup never ran empty, my water was also regularly refilled. I especially appreciated how the busser made regular, yet inconspicuous tours of the dining area to make sure things were kept clear.
When it came time for the check, I was pleased to find that it was not a printed receipt but I handwritten ticket, where all of The charges had been totaled at the bottom including the tax.
I don't often go out for breakfast, my husband does not care for pancakes waffles or French toast, and has some sensitivity to eggs. So when I get an opportunity to go out I enjoy trying new places, especially now that I use Yelp it's much easier and I appreciate patronizing local businesses. I will go back to this location.  Since this restaurant appears to primarily please folks in the breakfast arena I will likely not test that theory by coming for any other type of meal. This was an amazing start to a clear, sunny and cold Friday in March. If you're looking for a freshly cooked, stick to your ribs, if you leave hungry it's your own damn fault breakfast give the Original  Pancake House a try","2015-04-03 15:53:59"
"9OWcvrj1NROEmm7KnU7zgQ","RglL6nrrf40SRh-YojJY0g","v9D3inGP2LaibM0VMufaXg",5,1,0,0,"Ohhhh how I love Coco Thai!  It is Thai food done to perfection with seemingly simple dishes packed with layers of flavor.  The portions are perfectly sized so that you don't over-indulge.  If you are looking to keep things on the lighter side for your diet, I recommend the Jasmine Rice Soup and sharing an order of the Vegetarian Dumplings with a friend.  When you're in the mood for something spicy, the Evil Gaga is the answer.  Make sure that you have plenty of time to relax and enjoy.  The service is a little slow at lunchtime.","2014-11-17 19:19:31"
"0LNQyc00ufUFSAHDp69awA","NfBlYutkoY81eVQe6TZZUw","BHBS953rVL7u-bLp0J__eg",1,0,0,0,"The hours on Yelp are incorrect, they close at 6:30 not 7pm. I walked in right at 6:30 and the Open sign was not even turned off but the girl working said she could not help because she ""already clocked off"". I think before you clock off & are unable to help customers you need to turn your sign+lights off and lock your doors, otherwise that implies you are open for business. Will not be using Shaffer in the future.","2015-11-07 01:38:43"
"EXA3wuORji7i8hVqMyCojg","amP9tV4OA7YA0rbTYD25_A","Zh8X1au_crT9jBs2LlPb2Q",3,0,0,0,"We went to Aldine for Philadelphia Restaurant Week 2015. My boyfriend and I made sure to order a variety from their menu, and overall I was satisfied but also that I could've made a better choice for our semiannual restaurant week date. I would give Aldine a 3.5 if there were half star ratings.

My choices for the night were the kampachi crudo, onion soup, duck breast, and panna cotta. 

FIRST:
The kampachi was fresh and combined new culinary ideas of textures and flavors. I have had crude dishes in Philadelphia in which the sauce overpowered the freshness of the fish, but this was not the case for Aldine. They nailed the balance.
SECOND:
The onion soup I found far too sour for my palate, and you shouldn't order this expecting something similar to the classic French onion soup. My boyfriend's pork belly option was the clear winner in this case. This is the surf-and-turf (pork belly and squid) of my dreams and definitely the highlight of the night. 
THIRD:
I was surprised at how filling the portion of duck breast was for a Restaurant Week meal. Again, the citrus notes of the sauce did not overpower the flavor of the duck meat and I was able to enjoy a quality cut of meat for its natural flavor. 
FOURTH:
The panna cotta was in all honesty a terrible way to end my meal. It may have been the chef's intention, but the panna cotta was not set at all and I was served a bowl of gelatinous goo. If the flavor was delicious, it may have been forgivable, but I found my dessert to be too salty. 

The staff was very friendly, and gave us a coupon for our next meal. The dimly lit atmosphere was very romantic and quaint. Because this is a new restaurant, I am extremely hopeful that once they settle, Aldine will become a great place to dine.","2015-03-23 01:12:06"
"K_V5bK8lyZHZZzfafQW_Sw","mi-fevkw2XV5ZeQytWcDHw","7XMrHPbAlHUn1gYsLBX9cQ",5,0,0,1,"I recently had an exceptionally positive experience at D & B Tailors. I had one custom suit made and had alterations done on four other ill-fitting suits (which all were made elsewhere).  

The custom suit made by Gabe fit perfectly. My body isn't an easy fit due to sloping shoulders, one shoulder higher than the other, a barrel chest, and narrow waist. Most suit jackets gape out at the chest when I button them. But not this one, it drapes smoothly, with just enough taper from the chest to the waist. 

Interestingly, of the many bespoke suits I've had made, Gabe was the only craftsman who seemed to notice the idiosyncrasies of my body and adjust accordingly. It was clear he had a complete understanding of what needed to be done and how to do it.

Gabe also successfully rehabilitated my other four suits, making them all fit better and look better in both the pants and the jackets. I couldn't be happier.

It was easily my best experience with bespoke clothing bar none. I have nothing but the highest respect and admiration for a man that has perfected his craft to the degree Gabe has. Simply a legend.","2018-07-09 02:08:39"
"SeREvdcr0TBMp7_eRvkhew","ewN9uG-ll5_2BAyf0fYGzA","w0lcP2ngFaUpBGi5yzlYDw",5,1,0,0,"I don't normally feel inclined to write reviews. Normally, I just pick whatever sounds interesting to write about for the day and go from there, but Yah Mon has been burning a hole in my to-do list for a few months as one of the most perfect dining experiences I've ever had. This place and its lovely owners, Janise and Andre, deserve all the praise they get and then some.

My wife and I, having arrived in Tampa earlier in the evening and consuming our fair share of alcoholic refreshments already, were looking for somewhere to eat between brewery stops. With all the 5 star reviews on Yelp, I singled Yah Mon out and figured we would be fine arriving about an hour before close the Saturday before Valentine's Day. Alas, they were swamped, missing a server (illness), hosting a birthday party, and had just finished clearing a table of 20. Andre welcomed us graciously and informed us we could still order takeout, which we were perfectly fine with. As we were sitting in the waiting area perusing the menu, Janise came out from the kitchen, did a double take, and guffawed at the idea of us not sitting in to dine. She invited us to a table and informed us she would be cooking for and serving us personally. Talk about service.

With our dinner coming so late in the evening and a little liquid encouragement giving us supreme munchies, we were ready to order the entire menu. Luckily, things got off to a gluttonous start when we ordered the chicken patty and were served an additional steak patty in order for them to move through their daily stock. I highly recommend these flaky, golden vessels of carbs and meat. They reminded me of a cross between an English pasty and an Argentinian empanada. For our main, we knew we were going to order one of the platters to sample as many offerings as possible. We settled on the Caribbean chicken platter and were rewarded with a feast of curry and jerk chicken, brown stew, rice, and plantains. The jerk was some of the best I've had, moist and just the right amount of spiciness, and the curried chicken was tasty heaped onto the rice and paired with the plantains for a sweet and spicy combo. The standout of the platter, though, was the brown stew. When I come back to Tampa, I will do whatever it takes to order this again. Maybe two or three plates worth, honestly. It was one of the greatest, most unique items I've ever had the pleasure of ordering at a restaurant, and even if the rest of our visit hadn't been so pleasant, I'd return again and again for that dish alone.

Fortunately, the remainder of our time at Yah Mon continued its excellence. Even after gorging ourselves on all of the above mentioned food, when we saw a massive coconut cake go out to the birthday group, we knew we had to get a slice for ourselves. It was like eating a piece of heaven - light, fluffy, and simply beautiful real coconut flavor in every bite with fresh fruit and a caramel sauce adding even more dimension to an already transcendent dessert. 

Our impeccable food was only outshined by the generosity and care of our hosts. Janise and Andre treated us like family from the time we walked into the door until we were in our departing Uber. They chatted with us about their journey to establish Yah Mon, laughed with us about tales from our recent wedding/honeymoon, and went above and beyond any service I've experienced elsewhere. They gave us hugs when we left, and when my wife jokingly asked Janise to teach her how to make that brown stew, Janise told us to let her know next time we were in town, and she'd schedule some time for us to come by. I have no doubt in my mind she meant every word. If you want a complete dining package when you're in the Tampa area, you need to come to Yah Mon. I know I will every time I happen to be in town.","2017-05-02 00:22:21"
"p-YP-AdtCsgGZWf5hKmOqQ","RocHF3CKht-UD-Ca0vfjEg","eaDZlSuVS0EY67Ke6pRP6Q",3,3,0,0,"I've been to Penang about five times now. The food pretty decent. The roti with chicken curry on the appetizer menu is the must try item here. There was never a dish that I hated. This place lost two stars because of how creepy the Hispanic men in the kitchen are. It's impossible to eat without them trying to make eye contact or blowing kisses. To get to the bathroom, you have to walk past them all. Three of my girlfriends and my little sisters have all felt uncomfortable eating here. I can't even get started on how much leering they do. This is my most negative review of service ever, and I'm a waitress so I'm very understanding of service workers.","2017-10-25 02:45:35"
"MJaqC6iPrULCdrSqr2xRXw","HxYb1ZHLkM5B4ocfqKCPqQ","xHspDrdyq1g27yRDezB5yA",3,10,0,0,"This is a review for both the daycare and the gym --

The daycare has classes divided by age of the child. My kiddo seems happy there and she just started, so maybe that's all that really matters. However, there are a some pros and a bazillion and one cons...

FOR THE DAYCARE:
PROS:
- You, the parent, can easily drop off the kid and go for a work out. They're group classes seem to be timed to be just after school starts so it is convenient
- Staff seem to be flexible with your needs if within their restricted hours.
- Entire JCC is enclosed so at least you know when your child is running outside, there is minimal traffic and no strangers wandering about
- Your child's tuition covers the cost of gym membership for you and spouse

CONS:
- Lunches are supposed to be nut free AND meat free
- Lots of school closures for both christian and jewish days off
- Lots of random rules (ex. if your child is wearing a skirt on gym day, forget it. She will be sitting on the sidelines)
- Classes are not anywhere close to racially diverse. AT ALL. 
- Restricted hours: for any household with two working adults, you will have to deal with a 9a to 3:30p day care schedule with an ""early care"" option starting at 8am. This is pretty unbelievable considering the car traffic around here. 


FOR THE GYM:
PROS:
- As above, the link with the daycare seems to be the best reason to use this place
- Sauna (but it is co-ed)
- Several group classes offered

CONS:
- Everything is outdated even though they apparently just renovated the bathrooms. 
- Kiddie pool is kind of a joke... it's just a shallow outdoor pool that is covered with a thin film of dead flies and leaves
- No towel service
- The place reminds me of a YMCA ... from the 1960s. 


Overall though, I'm still using this place primarily due to location convenience and the ease of working out. I don't require a lot in a gym other than just needing the machines to work so this is fine enough for me. But just beware of the many many drawbacks that come along with it.","2012-09-11 18:58:33"
"MuQ4EN1wKE08lXuE4pJYJQ","Reb4PU5h1sxdDvYagCRQFw","pSmOH4a3HNNpYM82J5ycLA",4,0,0,0,"Okay so its obvious that this place is one of the top choices for breakfast in Nashville. The service and food is 5 stars hands down. 

If you order pancakes (and why wouldn't you at a place called Pancake Pantry) you MUST try one of the syrups they provide. It is a cinnamon honey concoction which is absolutely heaven! HEAVEN! You will not regret! 

The 4 stars is for the long long wait. Have a little snack before you come and stand in line. Also, there is free coffee near the entrance for the 2 hour or so wait. We discovered this after we went across the street to Provence to buy coffee.","2010-05-14 18:05:58"
"cPuWfIPjrnPzolHcBpaD7Q","ausf1H7iafv0CFXYOLWSQw","05qjaaj-IZnfWA3Jwf1aBw",1,2,0,0,"TERRIBLE FRONT DESK!!!  Rudest people I have ever met. Trying to check in and all they cared about was talking and ordering their own lunch!  I had to wait while the girl places her order before I was waited on.","2016-07-06 23:57:08"
"VptapT--LGGLc5m8a61xtA","a2fKHqHppQiSh6rm_13LsA","lHndmmPiVHzZ9PLz_su8Zw",5,2,0,1,"*****five star fast food*****
My first visit to Taco Time ever. It was great!  Arrived just as rush hour was starting on a 'taco thursday'. 99 cent tacos...PACKED with meat. I'm comparing to taco bell. Delicious lettuce and tomato and cheese on top. The meat flavor reminds me of west side tamales my Dad would bring home when I grew up (Chicago). 

Dining areas were very clean and well maintained with live plants. Restrooms were clean and well stocked. Pleasant server and efficient kitchen. I highly recommend this Taco Time for great value for your money and your mouth; two tacos and I was stuffed!! 
Entrances/exits from Rose Hill and Vista Ave. Very convenient!!","2015-04-17 03:59:06"
"J5i05sW97_JycY8IhSI_BA","GhOdSSl4KJgMnsgjzJV9zw","Q-prSTdggNlxAEFV88BZOw",5,1,0,0,"excellent service. romantic atmosphere. suggestion to venture into the vegan artisan cheeses as well!","2013-12-09 18:46:12"
"Wl_bVLFphWOWxVXXnUlZcA","PNaYNMSoVZDNtvohQmehbw","PYUI1OJVksGUbCrteU68bw",4,0,0,0,"Enjoyed brunch here with a coworker. Nice pub atmosphere, friendly staff, and tasty food. I had a concoction with eggs, sausage gravy, biscuit and cheeses and it was great. My friend had big, fluffy pancakes that I tasted and loved despite pancakes not being my first breakfast food choice. Reasonably priced too.","2016-02-26 06:52:12"
"aVhp3cSA4mndVn75dFVBAQ","mRNm2dtrgJHl_QwScvvslQ","Fok0BLJP0OMxbbl3l6QmZA",5,0,0,0,"For my first time I decided to get the figgy piggy with added italian sausage. It. Was. Delicious. Seriously. The contrast between the sweet figs and the bacon was good. Also the added ricotta and the boursin added a nice creaminess. Do yourself a favor and go try it!","2016-07-06 03:20:25"
"qr7UgpcPs7xrfvu6SciC3g","6FVPYJedLt3FTCQlamuscw","GBTPC53ZrG1ZBY3DT8Mbcw",4,0,0,0,"Excellent food and bar. Slow service.

A friend and I stopped here during an evening of bar hopping in the CBD. We were seated promptly and given our menus, which are half-French, half-English. Not a big deal for anyone who can read French and/or has been living in Louisiana for a reasonable amount of time, but definitely something tourists should be wary of. I didn't have any alcohol because I was the designated driver, but I can say that their drink menu is extensive, and the bar was packed from the moment we arrived until the moment we left. 

This restaurant's biggest strength is it's food. I tasted their crab bisque, and had Poulet Grand-Mère as my entrée. Both were excellent. The latter arrived in a wide cast-iron bowl, which I'm sure has a more proper name, but was an interesting touch nonetheless.

The service was why I gave this restaurant 4/5 instead of 5/5. Most of the wait staff seemed to be interns from culinary school. The handful we dealt with were very friendly, but would do well to be a little more attentive. For example, the server who brought us our desserts ran off before we could ask for spoons to eat the dessert with. 

In summary, a good dining experience, but I think I would rather continue exploring new restaurants in the area before returning.","2013-02-22 01:57:24"
"TlOZbzlgqgOn8AtbhhYKig","Rue42Zud1Ieu1ORFs_xigg","A2q7d-CBM2-81tVkmS4JMw",4,0,1,0,"Would've given 5 stars..but the line was awkward going into the buffet. A sign pointing for gold members, was also the exit. So be prepared to have people walk aimlessly into you. The food. The salad bar..blue cheese was off the hook yum. Highlights: grilled steak best flavor, prime rib, duck, and then the tortellini cheesey goodness was fantastic. The cherry gelato and mint chocolate chip with waffle cones...best I ever had.","2016-07-04 05:08:31"
"TGG_jfnX4pzagFcDmNhqVQ","RuYYtPAdhVjQ6u6GqmgZHw","GBTPC53ZrG1ZBY3DT8Mbcw",5,6,2,4,"What a perfect way and meal to end our trip. 

One of several restaurants owned by Chef John Besh In New Orleans.  From appetizer to entrees all the way to the end, dessert. 

For our appetizer we split the Crab Meat Maison, served with fresh herbs, touch of horseradish and country bread croutons. 

My choice of entree was the Jumbo Louisiana Shrimp over Roasted Jalapeño Cheese Grits and Andouille/green onion sausage.  I have never been a fan of grits before.  They have always been kind of bland, this one knocked my socks off. 

The wife went with the Fresh Gulf Fish done Amandine Style.  It was lightly battered with buttermilk and flour, then fried and topped with Almonds in a brown butter sauce.  Served with new potatoes, green beans and roasted vegetables. 

Please, try to save room for dessert.  Somehow we did. With two Cappuccinos we ordered Brendan's Bread Pudding. This is to die for! It is topped with Vanilla Bean Ice Cream and is accompanied by a buttered pecan sauce.  Also ordered the Chocolate Bourbon Pecan Tart, made with bittersweet chocolate and topped with Coconut Sorbet. 

Put this place on your bucket list of restaurants in NOLA. You won't be disappointed.","2015-03-05 02:38:56"
"Ss3IxAWVH_Z_JzGtJT71Rw","9Jc99r9fDEqk80yo3sDUyg","gOtY7zJ1rIu6UIHXEvh5sA",5,0,0,0,"Best Pralines in New Orleans!!!   These pralines were the best I've tasted in New Orleans.  The best quality of these pralines was the whole pecans halves used which were crunchy and fresh.  Even better than the pralines was the customer service!  On my next visit to New Orleans, I will definitely stop by for more!","2016-11-28 16:27:29"
"WLEKpsGdq8eXhwqjNO2zhA","2tiS7fqBIwXMTHJe2GHUrg","mm4gSCCJXuAZFWDkESMjmw",1,0,0,0,"I hate to do this.  My coworkers and I ate there this past Thursday.  The service was slow and horrible.  The one thing that topped it off was a burnt hamburger.  I really don't understand I've had very good service every other time I visited this place.","2012-06-30 11:34:00"
"kPlrK_q4okf5aFj92DvXSQ","xvCdUB1sEvpCvWPJQyVrAw","7gbyc4dGfl584keIMYSGjw",5,1,0,0,"Pleasant little laundromat right next to the Peppermill. 25 cent pinball and video games to while away the time. Many post-BurningMan cleanings while I was there.","2015-09-09 21:42:02"
"FzNPlnZiypOi3r_s8XuCGQ","kBEutrUkh4hzOqGzy5ehjQ","RXY3591yiSM2GQyhbHdeNQ",1,0,0,0,"Went there tonight on my way home. Took the wings home, got through eight of them and picked one up that truly looked like it had a beak of a chicken in it. Don't go here","2017-01-08 01:25:13"
"PC49NDHLFtbGN013X28FiQ","epHfx7eXuMv-eWXYdQpRaA","78e90HO_R40SyzBr4fnHSA",4,0,0,0,"The food was good and our waiter Jeffery was super nice. It was a slow start to order but he was literally waiting on every table and making drinks. I would definitely come back, I hope they get Jeffery some help because he was doing it all!","2017-09-12 01:08:27"
"mEuU-e_Ht3KG02dxZjKx4g","Ndw1Ztczu2hAn9-vgzEJ4g","9mE7Xp0hH6TMv3eaf2Ylxg",5,0,0,0,"We love to try different restaurants around the Nashville area. Red Pony is definitely a favorite. Everything we have tried here is wonderful. The beef tartare is fantastic. The shrimp and grits can't be beat. The service is always great. This place is delicious not only for Franklin, but also compared to some of the trendiest restaurants in downtown Nashville. It's a must-try especially for a special occasion.","2017-04-08 03:52:30"
"c3EJYg1isQ3Fx03VDztQVw","rK8kLDiaKoIexHy3JzcVCA","EAtdpksdWfWAaqh3XdnNNg",4,3,3,2,"You guys.  You don't know me like that, so I have a confession to make.  Deep down...I'm kind of a crunchy ass hippie.  Like, I fantasize about vegetarian co-ops (what up, Rainbow Grocery!).  So, in this meat and cheeze addled town, Essene is a welcome respite.  I love cruising the aisles of healthy people food, reaching out to veggie sandwiches.  And the hot bar.  Ohh, the hot bar.  So many delicious vegetable creature dishes.  I can't remember which ones I've had just now, but I imagine that they involve leafy greens.  Aaand there's a cute area to eat inside.  Aaand their staff is generally adorable and/or comforting in appearance.

Yes, it's expensive and I can't really afford to buy much there, but just knowing that's there's a whole refrigerator full of raw prepared food out there makes some days worth enduring.  

Also...I really enjoy mock chicken salad, and they have no less than five kinds.  Nom nom nom.","2009-10-21 10:20:28"
"VAJn5Wl41yAwgMXPcGSHlA","Kyw24zTGZ6RkSTZos8zh_A","wghnIlMb_i5U46HMBGx9ig",1,0,0,0,"Waitress was rude when explaining that something didn't come with what we ordered because it's a different special, TWICE then askeddif we needed a box . We said thanks and that we would not return. She says, ""What?"". We then just asked for tbe check. The person on the computer sitting at the back came up to us and rudely ""explains"" our misunderstanding, AGAIN. Waited another five minutes for a box, then I stated that she asked me if I wanted one and she never brought it. Computer person yells from her seat if we want a box, and brings us one... NEVER GOING BACK. Food was amazing, the help was not. I worked in the food and customer service industry for 16 years. Never have I managed employees to treat their PAYING guests this way. Also, maybe rethink the unprofessional dress code. Tank top, short shorts hair all over the place? Fast food, maybe... But in a dine-in establishment? I bope the owners read this. Ill be posting on yelp and online...","2017-03-16 22:07:20"
"3I_MLkAYgBV6dwn-c-vaxQ","CnE-SOZcSSTWtgusqHRIkg","14ZGwnDyydXdSBsLXpSUrA",4,0,0,0,"One of my favorite restaurants ever. So far I've had (and loved):

- Panang Curry: This is by far my favorite. The quality of the tofu is amazing. 
- Drunken Noodles
- Vegetable Dumplings
- Banana and Chocolate Rolls

The only reason this is a four star and not a five star is because their red curry was pretty awful. 

The place also has great ambience. It's super cute, and a great hidden BYOB. The servers are extremely friendly and service is quick! It is also really easy to get a reservation for a big group on fairly short notice.","2014-05-30 23:03:51"
"bpOUTIi2oe4XXBK-nbg3ug","xjk5-RVOkwPN_Fm5ti35wQ","rG0UTjvbmVVsh9-kGzeliQ",5,0,0,0,"Best place on earth!! Love all the food!! Great place to sit and relax. I go regularly!","2018-01-13 02:13:00"
"QsPa4QdrNJ8dNXYz30wddQ","W8fcDNYJEC-ocakMjhQv6Q","imfSiNMesWjGTSX7xLDHXg",5,0,0,0,"Brew Ville is my go-to place for all things Keurig.  We have been shopping here for years and are always pleased with the selection.  There is something for everyone - coffee, tea, decaf,  hot chocolate,  specialty drinks (cappuccino,  ciders).  I love that they have a single buy system as well - you can buy one or two k-cups to try before investing in a bigger box.  We have had an amazing journey with Brew Ville.  Staff are always friendly, helpful, and super knowledgeable.  Even better, it's not far from home!","2017-01-16 01:03:34"
"VfjO3rzoERiRYxcuvqTq_w","Dkga_b6fQbB3RhiR__laLA","TDKBPcViJQDMrdUm6a9XZA",2,1,1,1,"Mac cheese crab appetizer was unusual. We think we liked it. Burger had stale bread. Salads were pretty good. Very open sterile and cold. Excellent black ice tea.","2017-01-17 22:58:56"
"dcRUZ-ouUt3c05mfQwSQjg","uW3-g2Q8Isiy5eT6KUS8zw","6ZUERrfjvr7HGOB6uwFLZQ",2,0,0,0,"Our first over night stop on our trip across country. 

We like La Quinta hotels but this one was less than average.","2015-03-06 16:14:18"
"p2ejX9L50UEi5iPS0SBj5Q","KzRdiLiKaS6_uUXitAmeCw","-y5vYOsyL4bSFxeOtQtYbg",5,2,0,1,"We love AJ's! My husband and I visit Tuscan at least 6 times a year and stop at AJ's at least once during evey trip. We love their iced coffee, beautiful pastries, sandwiches and sushi! If the weather is good we enjoy sitting on the patio next to the fire. If you are looking for a gourmet grocery store or for a coffee while you shop at La Encantada,  I highly recommend a stop here first:).","2017-02-12 05:38:15"
"_4Kc0eyHcjNLOpsmHgDQvQ","CachdUJYicETiufuOoJXnA","saJFbz12EnzanelpD8_xXQ",1,3,0,0,"I frequent Starbucks often. I have Crohns Disease and their Chocolate Banana protein Smoothie makes a great breakfast replacement meal without upsetting my stomach, however this Starbucks location can never get it right. The few times Ive asked them to make it, it always comes out very bland... Equivalent to the taste of milk, bananas and ice. It's very disappointing and seems to be the only location that serves it this way. 
This morning my husband wanted iced coffee and this particular Starbucks happened to be closest to where we were. He ordered a Mocha Frappuccino with a shot of espresso. He too was very disappointed with the flavor. He said it tasted  as if they were skimping on using all the ingredients, much like my smoothie. If I'm going to pay the same price regardless, I'd much rather go to a different Starbucks location with better quality.","2017-02-12 17:33:26"
